transaction_id,amount,transaction_type,hour,distance_from_home_km,distance_from_last_txn_km,account_age_days,num_txns_last_24h,is_foreign,is_high_risk_merchant,is_fraud
TXN102414,219.85,purchase,15,28.68,0.51,2181,2,0,0,0
TXN102415,699.38,refund,2,28.28,679.08,27,8,0,0,1
TXN102416,104.07,online,14,4.81,0.61,503,1,0,0,0
TXN102417,50.82,withdrawal,17,3.11,4.49,3297,3,0,0,0
TXN102418,671.45,online,0,1270.55,53.34,118,14,1,1,1
TXN102419,101.47,transfer,11,4.07,5.4,3085,6,0,0,0
TXN102420,65.39,withdrawal,13,3.71,1.39,1011,3,0,0,0
TXN102421,45.71,withdrawal,17,4.28,14.19,2434,2,0,1,0
TXN102422,50.46,online,8,0.97,1.19,3026,0,0,0,0
TXN102423,522.31,transfer,0,241.16,157.49,196,2,1,1,1
TXN102424,85.28,online,17,5.79,14.87,569,3,0,1,0
TXN102425,109.59,purchase,12,6.53,5.47,2479,1,0,0,0
TXN102426,766.22,online,1,408.55,258.06,2,3,1,1,1
TXN102427,23.1,transfer,16,3.88,11.57,2155,4,0,0,0
TXN102428,41.26,refund,15,30.95,0.35,112,3,0,0,0
TXN102429,96.44,transfer,16,12.55,0.28,2316,3,0,0,0
TXN102430,87.06,transfer,17,0.75,3.75,2494,1,0,0,0
TXN102431,160.44,online,17,11.9,0.37,109,3,0,0,0
TXN102432,76.43,purchase,14,1.73,1.89,1682,2,1,0,0
TXN102433,108.5,purchase,13,0.29,4.28,1412,3,0,0,0
TXN102434,3.43,withdrawal,15,4.08,2.9,3262,1,0,0,0
TXN102435,73.09,withdrawal,9,4.59,8.99,3435,3,1,0,0
TXN102436,79.01,purchase,9,20.23,5.83,1730,1,0,0,0
TXN102437,65.78,purchase,7,6.23,2.64,208,1,0,0,0
TXN102438,59.93,purchase,16,21.12,3.6,1493,2,0,0,0
TXN102439,34.62,online,16,4.97,1.2,3165,2,0,0,0
TXN102440,28.23,purchase,15,19.95,8.66,3352,0,0,0,0
TXN102441,104.11,purchase,16,3.11,0.07,197,0,0,0,0
TXN102442,81.17,online,9,20.31,5.52,2125,4,0,0,0
TXN102443,63.67,online,18,13.48,3.61,2525,1,0,0,0
TXN102444,52.72,purchase,18,5.13,4.47,932,6,0,0,0
TXN102445,20.06,purchase,13,5.13,0.54,588,2,0,0,0
TXN102446,87.14,purchase,16,2.19,5.32,834,2,0,0,0
TXN102447,59.63,purchase,14,7.95,18.3,1028,2,0,0,0
TXN102448,51.18,purchase,13,16.76,7.86,2489,4,0,1,0
TXN102449,89.22,transfer,14,0.61,2.82,838,0,0,0,0
TXN102450,65.19,transfer,6,3.65,6.75,2342,4,0,0,0
TXN102451,108.99,withdrawal,2,13.22,15.02,731,2,0,0,0
TXN102452,63.27,online,11,6.48,17.06,3364,2,0,0,0
TXN102453,172.34,withdrawal,15,2.55,1.97,1414,2,0,0,0
TXN102454,91.63,withdrawal,7,27.7,0.23,1516,2,0,0,0
TXN102455,316.37,purchase,1,673.73,416.04,253,6,1,1,1
TXN102456,116.76,online,15,8.44,1.14,3217,4,1,0,0
TXN102457,46.71,purchase,13,3.52,1.89,461,6,0,1,0
TXN102458,56.9,withdrawal,20,14.32,0.45,2692,2,0,0,0
TXN102459,15.01,purchase,16,15.03,4.86,2552,4,0,0,0
TXN102460,104.13,online,17,1.2,0.27,1194,0,0,0,0
TXN102461,47.11,purchase,13,6.62,5.65,228,1,0,0,0
TXN102462,123.21,purchase,20,15.51,7.79,3335,4,0,0,0
TXN102463,28.37,transfer,18,11.85,9.12,2988,1,1,0,0
TXN102464,94.91,purchase,15,3.73,5.97,2734,1,0,0,0
TXN102465,15.27,purchase,17,12.21,2.09,1070,3,0,0,0
TXN102466,48.27,purchase,11,3.33,0.87,1292,2,0,0,0
TXN102467,37.74,purchase,19,0.2,1.34,634,0,1,0,0
TXN102468,28.23,online,4,850.54,26.91,218,8,0,0,1
TXN102469,123.17,purchase,1,23.48,3.28,1974,1,0,1,0
TXN102470,58.08,purchase,11,6.5,3.63,2395,1,0,0,0
TXN102471,126.03,transfer,4,112.49,138.99,260,11,1,0,1
TXN102472,37.72,purchase,19,2.02,0.2,3147,2,0,1,0
TXN102473,19.48,purchase,20,1.92,6.24,1523,1,0,0,0
TXN102474,55.26,purchase,8,0.85,0.68,1643,3,0,1,0
TXN102475,61.21,purchase,13,13.99,1.02,1558,0,0,0,0
TXN102476,38.16,withdrawal,12,21.64,2.19,3470,3,0,0,0
TXN102477,76.84,purchase,9,22.4,8.31,3362,0,0,0,0
TXN102478,55.92,purchase,8,1.28,0.65,3047,1,0,1,0
TXN102479,40.63,withdrawal,17,25.5,2.94,1013,4,0,0,0
TXN102480,71.96,purchase,9,4.02,20.55,350,4,0,0,0
TXN102481,83.49,online,13,38.05,7.59,1023,1,0,0,0
TXN102482,88.81,transfer,16,11.02,7.73,2222,0,0,0,0
TXN102483,132.65,purchase,13,10.06,6.32,3475,5,1,0,0
TXN102484,74.68,purchase,12,6.17,6.73,2211,1,0,0,0
TXN102485,59.48,transfer,14,6.44,3.73,2714,1,0,1,0
TXN102486,171.24,transfer,11,3.02,4.75,3018,3,0,1,0
TXN102487,170.16,transfer,2,60.75,276.17,56,6,1,1,1
TXN102488,131.55,purchase,16,11.07,0.09,2041,1,0,1,0
TXN102489,24.57,withdrawal,16,5.61,5.93,1272,2,0,0,0
TXN102490,36.05,online,20,6.44,2.63,3626,1,0,0,0
TXN102491,58.93,purchase,10,9.1,1.28,270,1,0,0,0
TXN102492,17.76,purchase,11,15.44,1.55,1996,0,0,0,0
TXN102493,836.44,transfer,1,156.5,51.77,303,8,0,1,1
TXN102494,69.09,purchase,21,4.05,3.4,3156,2,0,0,0
TXN102495,144.96,purchase,14,7.76,2.59,2190,0,0,0,0
TXN102496,38.84,online,10,11.49,10.53,97,0,0,0,0
TXN102497,86.9,online,12,0.84,13.38,310,3,0,0,0
TXN102498,48.14,purchase,17,16.25,5.87,3423,3,0,0,0
TXN102499,62.69,online,16,2.23,6.58,1600,2,0,0,0
TXN102500,99.92,online,14,6.17,2.66,2752,3,0,0,0
TXN102501,94.34,purchase,11,0.3,7.54,2502,1,0,0,0
TXN102502,39.61,online,12,8.62,3.1,312,1,0,0,0
TXN102503,141.38,withdrawal,13,3.96,6.46,1582,3,0,0,0
TXN102504,23.99,refund,12,0.21,0.91,133,0,0,0,0
TXN102505,16.05,transfer,18,3.58,8.25,2251,3,0,0,0
TXN102506,105.99,transfer,6,0.03,0.52,2782,1,0,0,0
TXN102507,38.26,purchase,15,10.1,23.4,1723,1,0,0,0
TXN102508,145.31,online,18,40.12,8.3,1432,1,0,0,0
TXN102509,268.6,purchase,3,220.1,333.21,135,8,1,1,1
TXN102510,130.21,refund,13,10.12,9.07,2219,2,0,0,0
TXN102511,31.41,transfer,16,1.09,0.68,2932,3,0,0,0
TXN102512,44.71,purchase,17,22.4,2.12,848,0,0,0,0
TXN102513,149.07,online,15,19.7,10.4,2301,2,0,0,0
TXN102514,94.78,withdrawal,15,7.84,4.42,2868,5,1,0,0
TXN102515,123.12,purchase,12,3.43,3.53,2215,1,0,0,0
TXN102516,28.08,purchase,20,8.83,14.81,3194,1,0,0,0
TXN102517,24.82,online,17,6.94,1.47,2001,3,0,0,0
TXN102518,90.08,transfer,14,4.21,0.17,2981,4,0,0,0
TXN102519,71.37,online,12,0.58,6.48,3398,3,0,0,0
TXN102520,25.24,withdrawal,9,13.75,0.58,441,2,0,0,0
TXN102521,212.52,purchase,15,13.25,4.2,416,4,0,0,0
TXN102522,55.34,withdrawal,14,20.08,8.89,491,7,0,0,0
TXN102523,135.59,purchase,9,7.6,7.37,2118,1,0,0,0
TXN102524,107.02,transfer,12,11.16,2.18,2321,2,0,0,0
TXN102525,119.64,transfer,23,9.89,0.51,1418,6,0,0,0
TXN102526,88.79,purchase,11,5.35,0.84,621,1,0,0,0
TXN102527,145.31,withdrawal,15,2.76,12.92,2173,2,1,0,0
TXN102528,57.89,online,18,17.68,1.64,2692,2,0,0,0
TXN102529,28.37,purchase,12,0.67,7.2,2633,4,0,0,0
TXN102530,96.16,online,13,2.95,4.69,1869,5,0,0,0
TXN102531,94.28,purchase,8,15.22,5.13,3109,2,0,0,0
TXN102532,92.72,purchase,18,8.54,1.94,2444,2,0,0,0
TXN102533,163.0,online,16,0.38,0.0,2196,0,0,0,0
TXN102534,98.52,purchase,19,3.84,12.02,3048,1,0,0,0
TXN102535,153.78,online,15,0.83,1.72,3038,2,0,0,0
TXN102536,50.29,transfer,15,2.82,4.92,249,2,0,1,0
TXN102537,83.18,purchase,18,10.45,11.79,1368,1,0,1,0
TXN102538,116.28,purchase,12,1.24,1.39,2036,2,0,0,0
TXN102539,128.17,refund,16,2.59,3.59,1783,2,0,0,0
TXN102540,173.54,online,17,12.08,0.85,2491,1,0,0,0
TXN102541,6.3,transfer,16,12.14,5.69,1332,3,1,0,0
TXN102542,37.81,purchase,12,6.49,0.59,1380,0,0,0,0
TXN102543,413.57,transfer,23,1523.91,69.77,8,4,0,1,1
TXN102544,169.74,online,18,15.77,0.52,2574,3,0,0,0
TXN102545,26.13,transfer,7,6.6,3.96,971,1,0,0,0
TXN102546,124.19,transfer,8,6.37,0.7,1847,3,0,0,0
TXN102547,140.42,transfer,16,0.87,0.7,3548,1,0,0,0
TXN102548,136.59,transfer,13,6.45,2.34,3311,3,0,0,0
TXN102549,136.22,purchase,13,4.8,7.04,1464,3,0,0,0
TXN102550,17.25,refund,12,10.91,3.64,2476,1,0,0,0
TXN102551,32.03,transfer,22,21.43,8.86,741,0,0,0,0
TXN102552,181.77,purchase,1,786.49,782.53,394,12,1,1,1
TXN102553,121.25,purchase,9,5.13,11.68,1281,3,0,0,0
TXN102554,42.14,withdrawal,19,5.43,13.6,1590,2,0,0,0
TXN102555,84.54,online,20,11.72,6.14,2411,1,0,0,0
TXN102556,39.25,online,14,2.69,4.76,467,3,0,0,0
TXN102557,154.6,purchase,11,4.49,3.66,3576,1,0,0,0
TXN102558,37.23,online,18,0.05,4.75,1364,0,0,0,0
TXN102559,39.61,online,13,2.62,10.16,783,0,0,1,0
TXN102560,104.24,purchase,18,3.42,5.38,228,3,0,0,0
TXN102561,175.3,withdrawal,12,0.35,1.07,2710,1,0,0,0
TXN102562,317.82,purchase,11,17.22,1.07,469,1,0,0,0
TXN102563,87.08,online,15,3.4,2.47,3063,2,0,0,0
TXN102564,43.14,purchase,10,1.08,4.14,3345,5,0,0,0
TXN102565,77.0,online,17,0.86,0.29,1900,3,0,0,0
TXN102566,56.09,transfer,11,4.17,1.29,3048,1,0,0,0
TXN102567,103.33,withdrawal,12,8.56,6.87,1745,2,0,0,0
TXN102568,191.49,transfer,10,15.9,1.77,892,5,0,0,0
TXN102569,130.54,purchase,12,3.38,14.53,3603,3,1,0,0
TXN102570,84.38,purchase,20,2.67,15.01,3382,4,0,0,0
TXN102571,120.19,purchase,15,10.26,4.44,3458,2,0,0,0
TXN102572,119.35,online,16,16.49,4.15,2960,1,0,0,0
TXN102573,29.36,transfer,16,16.01,5.34,37,5,0,0,0
TXN102574,197.03,transfer,16,7.64,0.94,420,1,0,0,0
TXN102575,35.3,transfer,13,21.76,6.6,1633,5,0,1,0
TXN102576,16.95,withdrawal,23,5.94,0.15,1037,3,0,0,0
TXN102577,252.95,online,19,0.14,0.62,743,1,0,0,0
TXN102578,3.81,online,12,19.79,2.02,132,1,0,1,0
TXN102579,77.42,purchase,12,2.16,9.27,2405,0,0,0,0
TXN102580,35.78,withdrawal,17,13.89,1.46,1584,1,0,0,0
TXN102581,75.6,withdrawal,17,23.08,1.36,1246,3,0,0,0
TXN102582,51.62,withdrawal,10,6.44,0.71,376,2,0,0,0
TXN102583,59.01,purchase,17,3.27,1.63,3045,3,1,0,0
TXN102584,105.58,withdrawal,18,0.29,0.59,1779,2,0,0,0
TXN102585,138.74,purchase,13,9.07,2.23,1019,1,0,0,0
TXN102586,168.21,purchase,13,3.74,2.06,771,1,0,0,0
TXN102587,23.41,online,12,2.17,2.87,2175,5,0,0,0
TXN102588,43.67,purchase,14,1.44,15.94,181,1,1,0,0
TXN102589,19.52,transfer,17,12.66,8.77,2941,2,0,0,0
TXN102590,185.01,online,19,6.12,0.85,939,4,0,1,0
TXN102591,349.1,transfer,2,27.13,700.13,26,13,0,1,1
TXN102592,250.2,purchase,12,0.07,4.98,1988,0,0,0,0
TXN102593,22.12,refund,17,4.97,3.97,2875,1,0,0,0
TXN102594,77.07,purchase,17,6.97,2.61,175,1,0,0,0
TXN102595,80.17,online,15,1.47,0.52,2289,1,0,0,0
TXN102596,79.47,purchase,8,14.25,0.03,250,0,0,0,0
TXN102597,98.43,withdrawal,16,2.0,7.11,1652,0,0,0,0
TXN102598,20.2,withdrawal,6,0.27,2.49,237,4,0,1,0
TXN102599,15.2,online,12,16.98,2.79,1224,1,0,0,0
TXN102600,23.58,purchase,18,11.6,17.41,903,5,0,0,0
TXN102601,209.24,online,14,2.04,4.79,1099,1,0,0,0
TXN102602,32.69,purchase,16,4.42,2.46,1445,5,0,0,0
TXN102603,53.31,online,15,7.34,1.01,2263,1,0,0,0
TXN102604,32.72,withdrawal,15,2.5,0.07,1430,3,0,0,0
TXN102605,255.99,purchase,7,1.24,11.99,950,3,1,0,0
TXN102606,54.1,purchase,16,5.74,2.79,657,0,0,0,0
TXN102607,82.33,purchase,15,2.65,0.08,200,1,0,0,0
TXN102608,114.27,purchase,8,0.51,7.03,1106,3,0,0,0
TXN102609,34.34,purchase,17,1.81,2.0,2288,6,0,0,0
TXN102610,71.11,withdrawal,12,11.54,7.38,3164,1,0,0,0
TXN102611,194.42,purchase,15,8.21,0.82,1996,2,0,0,0
TXN102612,100.05,refund,22,15.85,4.4,88,2,0,0,0
TXN102613,142.56,online,18,21.68,3.48,2968,2,0,0,0
TXN102614,37.15,purchase,17,5.45,0.1,138,3,0,0,0
TXN102615,64.3,online,14,1.11,0.59,1907,2,1,0,0
TXN102616,79.22,transfer,18,7.96,2.14,890,1,1,0,0
TXN102617,176.33,purchase,16,3.96,13.41,919,3,0,1,0
TXN102618,119.32,online,13,3.03,10.88,1602,2,0,0,0
TXN102619,37.74,transfer,10,6.89,2.86,2286,1,0,0,0
TXN102620,121.08,purchase,16,2.35,4.26,3351,2,0,0,0
TXN102621,28.42,online,10,14.82,1.68,3187,5,0,1,0
TXN102622,37.28,purchase,16,5.99,4.35,1151,1,0,0,0
TXN102623,73.88,purchase,12,5.36,0.4,1850,1,0,0,0
TXN102624,58.42,refund,14,8.97,5.83,3578,0,0,0,0
TXN102625,16.29,withdrawal,9,2.31,3.33,841,3,0,0,0
TXN102626,52.68,online,18,5.98,8.29,2385,1,0,0,0
TXN102627,28.81,online,19,12.08,7.78,3045,6,0,0,0
TXN102628,42.7,purchase,12,19.74,0.42,1268,2,1,0,0
TXN102629,143.15,online,17,13.03,0.63,918,2,0,0,0
TXN102630,749.28,online,3,12.01,49.28,289,3,0,0,1
TXN102631,86.37,online,9,15.32,4.1,2624,0,0,0,0
TXN102632,175.38,transfer,14,5.21,17.99,95,2,0,0,0
TXN102633,57.18,transfer,12,0.72,0.89,1753,4,0,0,0
TXN102634,27.76,purchase,14,11.46,5.92,277,2,0,0,0
TXN102635,66.78,online,15,0.51,2.19,1793,6,0,0,0
TXN102636,137.96,purchase,17,4.52,18.52,2223,2,0,0,0
TXN102637,111.93,purchase,15,1.08,1.96,1684,0,0,0,0
TXN102638,819.35,online,5,479.98,250.75,342,8,1,1,1
TXN102639,269.72,withdrawal,8,3.52,7.05,2883,2,0,0,0
TXN102640,42.12,purchase,10,1.6,9.38,2321,0,0,0,0
TXN102641,59.13,purchase,8,19.81,1.35,1297,1,1,0,0
TXN102642,28.13,transfer,14,14.83,8.56,2728,1,0,0,0
TXN102643,40.94,online,12,29.3,0.35,2154,2,0,0,0
TXN102644,45.83,online,7,0.49,5.33,1684,1,0,0,0
TXN102645,72.86,transfer,22,7.25,1.09,272,2,0,0,0
TXN102646,706.58,withdrawal,4,246.79,69.09,295,13,0,0,1
TXN102647,111.82,purchase,14,5.38,4.7,2692,0,0,1,0
TXN102648,30.56,transfer,12,4.92,4.05,2203,3,0,0,0
TXN102649,960.59,transfer,23,276.27,26.04,81,11,0,0,1
TXN102650,147.13,transfer,13,11.69,2.32,3325,4,1,0,0
TXN102651,35.25,withdrawal,13,3.21,6.02,2483,0,0,0,0
TXN102652,20.78,purchase,16,6.28,4.57,3136,1,0,0,0
TXN102653,108.98,purchase,17,3.12,8.33,2448,0,0,0,0
TXN102654,265.44,refund,0,578.28,369.34,259,10,1,0,1
TXN102655,248.1,purchase,19,11.07,6.23,689,0,0,0,0
TXN102656,164.77,withdrawal,10,5.39,14.7,910,5,0,0,0
TXN102657,490.51,transfer,1,47.72,157.12,368,10,1,1,1
TXN102658,164.4,transfer,17,6.17,9.52,730,0,0,0,0
TXN102659,160.8,purchase,11,3.81,17.09,397,2,0,0,0
TXN102660,15.12,online,21,4.98,1.21,856,2,0,0,0
TXN102661,113.15,purchase,14,9.08,2.47,983,0,0,0,0
TXN102662,165.84,transfer,5,17.9,13.14,30,3,0,0,0
TXN102663,111.48,purchase,20,0.33,6.4,1376,1,1,1,0
TXN102664,128.0,online,10,7.55,3.34,2207,1,1,0,0
TXN102665,27.76,purchase,15,1.3,1.66,2977,1,0,0,0
TXN102666,300.31,online,11,14.79,0.84,2605,2,0,0,0
TXN102667,60.95,purchase,15,20.39,0.16,527,2,0,1,0
TXN102668,79.02,purchase,12,13.61,3.1,1477,4,0,0,0
TXN102669,215.67,online,2,180.21,125.21,100,6,1,1,1
TXN102670,19.7,online,10,6.51,4.46,643,3,0,0,0
TXN102671,108.02,purchase,13,10.98,12.44,3557,6,0,0,0
TXN102672,75.83,purchase,11,1.65,2.29,2072,4,0,1,0
TXN102673,7.63,purchase,12,11.96,15.79,1909,3,0,1,0
TXN102674,8.9,withdrawal,18,6.23,0.19,3388,2,0,0,0
TXN102675,45.24,refund,10,5.87,0.02,1835,2,0,0,0
TXN102676,507.98,transfer,5,47.19,199.29,304,10,0,1,1
TXN102677,104.79,purchase,11,2.1,3.44,741,2,0,0,0
TXN102678,216.55,purchase,15,1.03,11.82,3324,2,0,0,0
TXN102679,24.13,purchase,6,5.4,5.22,896,0,0,1,0
TXN102680,39.71,purchase,13,4.06,4.24,2605,1,0,0,0
TXN102681,153.57,withdrawal,16,1.11,2.79,2149,1,0,0,0
TXN102682,159.45,transfer,6,1.09,4.27,3196,2,0,0,0
TXN102683,50.35,purchase,15,2.73,6.47,1224,0,0,0,0
TXN102684,104.72,purchase,10,6.52,5.98,3344,1,0,0,0
TXN102685,245.32,online,15,15.87,3.47,1050,2,0,0,0
TXN102686,173.87,purchase,16,10.74,2.65,2087,2,0,0,0
TXN102687,93.69,transfer,17,3.25,4.7,341,3,0,0,0
TXN102688,99.27,purchase,14,22.15,11.37,1752,1,0,0,0
TXN102689,816.42,withdrawal,2,255.7,213.06,5,10,0,1,1
TXN102690,44.95,purchase,15,7.52,4.28,501,0,0,1,0
TXN102691,47.25,transfer,10,5.59,1.74,1731,4,0,0,0
TXN102692,35.42,withdrawal,17,3.17,5.08,197,1,0,0,0
TXN102693,27.8,online,13,14.65,1.99,1655,3,0,0,0
TXN102694,190.28,purchase,6,0.87,3.24,2118,1,0,0,0
TXN102695,85.92,withdrawal,9,18.01,4.35,1484,0,1,0,0
TXN102696,940.2,online,3,260.85,547.32,210,8,1,1,1
TXN102697,71.7,withdrawal,18,38.15,4.47,1502,2,0,0,0
TXN102698,75.85,purchase,13,4.98,6.32,3503,2,0,0,0
TXN102699,114.65,purchase,12,11.27,3.88,2184,1,0,0,0
TXN102700,75.03,online,16,12.5,3.58,2476,1,0,0,0
TXN102701,103.07,online,11,14.1,5.15,1075,4,0,0,0
TXN102702,48.74,transfer,14,19.06,5.23,444,0,0,0,0
TXN102703,26.04,withdrawal,14,5.92,3.06,370,1,0,0,0
TXN102704,267.02,transfer,2,943.78,29.06,291,11,0,0,1
TXN102705,16.86,withdrawal,8,8.63,3.82,1185,0,0,0,0
TXN102706,673.56,online,23,521.28,88.39,374,9,1,1,1
TXN102707,108.57,transfer,10,25.08,2.76,1675,3,0,0,0
TXN102708,193.75,withdrawal,12,31.52,1.77,191,2,0,0,0
TXN102709,129.65,transfer,13,2.94,1.14,2211,3,0,0,0
TXN102710,159.7,purchase,14,27.03,2.75,3032,3,0,0,0
TXN102711,296.8,transfer,1,352.08,542.06,107,11,1,1,1
TXN102712,199.43,withdrawal,7,1.99,3.95,2090,1,0,0,0
TXN102713,28.72,purchase,7,3.49,1.54,2417,3,0,0,0
TXN102714,69.4,purchase,11,27.88,2.65,3625,1,1,0,0
TXN102715,90.01,online,17,1.24,0.43,1606,2,0,1,0
TXN102716,31.43,purchase,14,2.47,0.73,2190,2,0,0,0
TXN102717,788.59,purchase,22,6.29,236.77,220,11,1,0,1
TXN102718,42.53,purchase,12,1.74,9.57,1847,1,0,0,0
TXN102719,214.98,withdrawal,19,4.95,7.54,875,4,0,0,0
TXN102720,39.18,online,10,0.71,1.44,627,2,0,0,0
TXN102721,44.99,purchase,8,0.1,4.98,2058,2,0,0,0
TXN102722,135.88,purchase,16,2.25,8.82,2161,1,0,0,0
TXN102723,71.08,purchase,16,10.06,3.56,2460,1,0,1,0
TXN102724,46.36,online,12,2.75,0.51,2529,1,0,0,0
TXN102725,70.41,purchase,22,3.25,9.32,1193,1,0,1,0
TXN102726,69.7,purchase,12,1.62,12.51,3137,4,1,0,0
TXN102727,57.63,purchase,10,4.65,7.31,579,1,0,0,0
TXN102728,216.39,online,13,6.99,0.32,903,3,0,0,0
TXN102729,153.94,purchase,14,5.29,0.33,869,1,0,0,0
TXN102730,80.27,withdrawal,21,0.61,1.16,212,3,0,0,0
TXN102731,179.87,online,7,0.48,14.15,1105,3,0,0,0
TXN102732,78.48,purchase,3,14.01,5.03,418,2,0,0,0
TXN102733,14.41,withdrawal,10,0.64,1.03,1937,4,0,1,0
TXN102734,360.01,withdrawal,4,334.15,2.85,132,13,1,1,1
TXN102735,28.1,purchase,14,3.44,1.76,2375,4,0,1,0
TXN102736,40.78,purchase,13,11.47,2.56,1979,3,0,0,0
TXN102737,91.16,purchase,20,13.56,0.49,1358,1,0,0,0
TXN102738,94.33,online,14,0.57,2.16,3120,1,0,0,0
TXN102739,138.97,purchase,16,37.22,24.06,3124,4,0,0,0
TXN102740,553.58,withdrawal,2,299.86,77.37,359,11,0,1,1
TXN102741,89.75,purchase,8,4.67,0.09,2127,0,0,0,0
TXN102742,7.65,transfer,14,0.14,2.92,1376,0,0,0,0
TXN102743,267.19,transfer,5,75.97,3.01,613,1,0,0,0
TXN102744,8.14,refund,16,9.47,0.52,1956,4,0,0,0
TXN102745,145.3,online,10,27.93,2.0,1349,2,0,0,0
TXN102746,95.45,online,16,0.67,2.84,232,2,0,0,0
TXN102747,63.82,purchase,14,4.77,0.4,356,2,0,0,0
TXN102748,185.27,purchase,14,10.1,7.86,2386,1,0,0,0
TXN102749,39.07,withdrawal,9,4.69,3.06,3560,2,0,1,0
TXN102750,46.49,purchase,11,15.82,0.34,1797,1,0,1,0
TXN102751,34.58,purchase,14,13.82,21.17,3079,4,0,0,0
TXN102752,159.3,online,20,6.06,1.74,957,2,0,0,0
TXN102753,170.57,purchase,13,7.73,8.29,3109,1,0,0,0
TXN102754,145.31,purchase,16,4.89,3.98,1941,2,0,0,0
TXN102755,628.99,withdrawal,5,58.22,173.34,94,6,1,1,1
TXN102756,94.7,purchase,17,6.53,3.16,3164,0,0,0,0
TXN102757,46.49,online,12,4.31,4.39,3246,1,0,0,0
TXN102758,210.46,transfer,9,3.71,9.57,1340,3,0,0,0
TXN102759,77.43,transfer,15,5.26,6.09,503,2,0,0,0
TXN102760,137.38,purchase,5,0.62,4.69,2186,1,0,0,0
TXN102761,117.84,transfer,15,21.95,4.18,1346,3,1,0,0
TXN102762,155.76,transfer,12,13.3,4.2,2776,6,0,0,0
TXN102763,105.9,online,9,1.01,8.94,2934,2,1,0,0
TXN102764,38.89,withdrawal,12,18.45,2.76,35,3,0,1,0
TXN102765,185.35,withdrawal,2,879.31,94.48,69,9,1,1,1
TXN102766,150.29,online,16,21.27,1.34,1249,3,0,0,0
TXN102767,13.83,online,16,6.08,0.79,1900,2,0,0,0
TXN102768,114.32,transfer,19,20.94,2.37,1620,1,0,0,0
TXN102769,95.45,purchase,21,4.37,0.86,2633,1,0,1,0
TXN102770,86.82,online,7,3.59,2.33,841,1,0,0,0
TXN102771,55.85,transfer,19,4.37,7.8,461,1,0,0,0
TXN102772,98.13,withdrawal,21,5.11,6.03,1074,0,0,0,0
TXN102773,108.81,withdrawal,6,2.46,1.01,2729,0,0,0,0
TXN102774,46.79,online,12,14.64,1.48,1966,4,0,1,0
TXN102775,10.54,withdrawal,6,2.91,3.94,822,3,0,0,0
TXN102776,112.69,purchase,11,0.55,0.31,3052,3,0,0,0
TXN102777,100.14,transfer,18,3.16,8.2,719,1,0,0,0
TXN102778,95.59,withdrawal,20,3.28,0.38,3036,4,0,0,0
TXN102779,78.43,purchase,9,7.83,2.09,117,3,0,0,0
TXN102780,18.41,purchase,14,31.85,10.38,2900,2,0,1,0
TXN102781,52.35,online,23,15.15,6.26,2731,2,0,0,0
TXN102782,109.94,purchase,9,9.92,1.41,44,4,0,0,0
TXN102783,37.46,withdrawal,17,9.35,6.99,1444,3,1,0,0
TXN102784,72.84,purchase,10,1.98,19.67,2538,2,0,0,0
TXN102785,54.28,purchase,16,7.29,1.28,3595,1,0,0,0
TXN102786,159.59,purchase,5,398.98,121.24,159,13,1,1,1
TXN102787,83.45,online,19,15.22,5.72,862,1,0,0,0
TXN102788,95.23,purchase,0,929.52,502.72,264,10,1,1,1
TXN102789,172.17,transfer,8,11.1,8.5,815,1,0,0,0
TXN102790,96.14,transfer,17,3.59,1.57,942,1,0,1,0
TXN102791,138.28,online,14,3.52,1.61,2410,1,0,0,0
TXN102792,109.12,withdrawal,11,15.33,0.11,1041,2,0,0,0
TXN102793,70.3,purchase,14,23.35,0.98,1189,3,0,0,0
TXN102794,101.33,transfer,17,3.49,7.63,335,1,1,0,0
TXN102795,184.06,purchase,13,0.07,0.7,2279,1,0,0,0
TXN102796,167.26,online,16,9.19,0.81,891,5,0,0,0
TXN102797,67.25,online,16,17.24,0.16,2122,1,0,1,0
TXN102798,114.45,transfer,14,2.39,1.23,2735,2,0,0,0
TXN102799,216.21,purchase,7,1.98,0.08,2419,3,0,0,0
TXN102800,80.06,purchase,12,0.11,0.32,618,1,0,0,0
TXN102801,102.25,purchase,16,0.5,1.13,2120,2,0,0,0
TXN102802,395.52,transfer,23,428.45,114.09,304,11,1,0,1
TXN102803,71.03,online,18,14.4,2.83,2091,2,0,0,0
TXN102804,57.17,transfer,21,36.27,2.63,2850,3,0,0,0
TXN102805,48.69,withdrawal,15,8.26,3.25,3035,1,0,0,0
TXN102806,41.45,purchase,16,2.39,8.8,1072,3,0,0,0
TXN102807,312.62,purchase,5,44.04,94.94,149,9,0,0,1
TXN102808,51.03,refund,13,29.01,8.51,1434,3,0,0,0
TXN102809,76.99,purchase,14,12.8,5.25,686,0,0,0,0
TXN102810,14.27,purchase,17,7.18,13.86,1541,1,0,1,0
TXN102811,41.16,online,13,0.7,0.66,2340,1,0,0,0
TXN102812,139.22,withdrawal,5,2.89,6.49,1121,6,0,0,0
TXN102813,63.81,online,22,0.83,5.16,1341,1,0,0,0
TXN102814,167.5,transfer,14,9.97,1.08,3241,2,0,0,0
TXN102815,230.58,purchase,13,17.89,8.9,2459,1,0,0,0
TXN102816,115.32,purchase,17,17.44,5.54,1382,4,0,0,0
